idpunto;LAT_ND_W84;LON_ND_W84;NORD_ND_GB;EST_ND_GB;FUSO;codISTAT05;nomedist05;codcfor;Wnef_ha;Cnef_ha;Clt_ha;Cor_ha;Css_ha;Csp_ha
182814;41.84337382;16.01608982;4632892;2604365;Est;016;Puglia;8;0.051808398;0.025904199;2.437394115;0;44.81538331;99.85352355
182824;41.84337382;16.13649396;4633016;2614361;Est;016;Puglia;24;0;0;0.502377625;0.718777202;38.64222754;67.26100186
183033;41.83437051;14.67929165;4631444;2493379;Est;014;Molise;19;0;0;2.091579885;0;20.10665177;24.15557626
183102;41.83437051;15.50996379;4631519;2562352;Est;016;Puglia;17;0;0;0;0;36.65762793;4.335827343
183264;41.82536717;13.47527561;4631520;2393386;Est;013;Abruzzo;24;1.765688174;0.882844087;0.265498433;0;11.95092464;18.5681054
183266;41.82536717;13.49934969;4631484;2395386;Est;013;Abruzzo;12;0.15715214;0.07857607;0.64988745;1.44359134;40.59180679;65.40729635
183468;41.82536717;15.93083175;4630813;2597309;Est;016;Puglia;5;1.737020444;0.868510222;4.140232848;1.349253501;42.69567095;77.63677672
183574;41.81636383;13.23442523;4630902;2373363;Est;012;Lazio;24;2.323030986;1.161515493;4.907281982;2.031027758;57.11898617;71.76882904
183663;41.81636383;14.30557172;4629629;2462332;Est;014;Molise;14;2.232497695;1.116248848;3.869964044;2.519959861;68.72106983;80.64361116
183689;41.81636383;14.61849093;4629466;2488322;Est;014;Molise;19;0;0;0.326680991;0;20.0722954;52.24101954
183770;41.81636383;15.59335459;4629564;2569289;Est;016;Puglia;12;0;0;0;0.152609583;39.0566231;45.53733407
184102;41.80736047;15.60494842;4628571;2570259;Est;016;Puglia;14;0;0;0.362523605;0;35.10079113;87.6957951
184136;41.80736047;16.01409315;4628891;2604247;Est;016;Puglia;8;1.144253514;0.572126757;3.416085572;0.433048694;25.29434226;52.80767017
184331;41.79835709;14.3772447;4627584;2468271;Est;014;Molise;13;0.086059505;0.043029752;3.174685093;0;39.83936952;34.7499335
184481;41.79835709;16.18204234;4628069;2618212;Est;016;Puglia;6;1.706071324;0.853035662;0.618585882;3.25753409;29.86212538;79.34240141
184661;41.7893537;14.37697531;4626585;2468241;Est;014;Molise;9;0.183919812;0.091959906;0.554395407;0.502806718;35.75604671;36.22134476
184672;41.7893537;14.50930862;4626513;2479237;Est;013;Abruzzo;9;0;0;0.520170533;0;34.29285043;66.88743729
184796;41.7893537;16.00106589;4626879;2603188;Est;016;Puglia;8;0.482105923;0.241052961;1.374508634;4.203247323;44.7063458;92.54879051
184803;41.7893537;16.08527799;4626964;2610185;Est;016;Puglia;8;5.072436002;2.536218001;2.058213528;0.126907568;32.41971715;100.5578696
184935;41.7803503;13.70310346;4626210;2412231;Est;012;Lazio;24;4.848128789;2.424064394;11.75763826;56.52659627;0;0
185020;41.7803503;14.72553596;4625433;2497200;Est;014;Molise;6;0;0;1.959127616;0.431418864;39.29249275;35.50163418
185099;41.7803503;15.67579675;4625616;2576168;Est;016;Puglia;20;0;0;1.85839363;1.919394424;39.90453744;67.74521661
185258;41.77134688;13.61873996;4625320;2405204;Est;012;Lazio;5;0;0;1.837414177;13.24271432;20.31803997;33.4760506
185352;41.77134688;14.7492719;4624428;2499170;Est;014;Molise;13;0;0;0.238933278;0.874992776;28.24092637;21.8834128
185428;41.77134688;15.663319;4624609;2575139;Est;016;Puglia;10;0;0;1.014098292;1.206375908;46.28399035;80.02834613
185443;41.77134688;15.84372303;4624740;2590134;Est;016;Puglia;10;0;0;1.913969441;7.447938543;65.31407976;120.792377
185768;41.76234345;15.78312261;4623693;2585106;Est;016;Puglia;12;0.581405351;0.290702676;1.323662192;6.618322699;66.48450901;15.42056122
185772;41.76234345;15.83122363;4623730;2589104;Est;016;Puglia;12;0;0;0.688679291;1.640366326;91.8869825;160.9860209
185774;41.76234345;15.85527413;4623750;2591103;Est;016;Puglia;12;5.396584705;2.698292352;2.323840936;10.46662241;56.9460773;146.5937714
186081;41.75334;15.60230348;4622572;2570082;Est;016;Puglia;11;0;0;1.816663704;1.03258677;40.4065753;47.72971816
186085;41.75334;15.65039777;4622602;2574080;Est;016;Puglia;11;0;0;0.771238127;0.155649331;48.07500073;57.16767711
186107;41.75334;15.91491639;4622801;2596072;Est;016;Puglia;5;1.142215377;0.571107688;0.397735672;5.866083339;39.55467193;12.82917191
186174;41.74433654;12.78874024;4623763;2336138;Est;012;Lazio;11;1.462249464;0.731124732;2.609355928;0.464344547;42.56637733;43.15505668
186176;41.74433654;12.81278403;4623711;2338137;Est;012;Lazio;11;1.652765242;0.826382621;1.388829056;0.825829635;69.69061016;100.7414686
186192;41.74433654;13.00513433;4623322;2354132;Est;012;Lazio;19;0;0;1.594356879;0.322176521;18.31762546;22.93137564
186351;41.74433654;14.91661542;4621402;2513075;Est;014;Molise;5;0.277750576;0.138875288;2.743985207;5.038338269;32.50106628;59.0602304
186539;41.73533307;13.28152203;4621827;2377095;Est;012;Lazio;10;0.809722741;0.404861371;2.855827379;0.928227668;66.2498129;82.47792597
186552;41.73533307;13.43778482;4621578;2390091;Est;012;Lazio;12;0;0;1.577889309;6.652634625;50.60968488;40.46355597
186615;41.73533307;14.19505833;4620713;2453069;Est;014;Molise;8;2.213957128;1.106978564;4.605251182;3.664198992;50.16885129;38.99701572
186728;41.73533307;15.55334258;4620546;2566024;Est;016;Puglia;15;0;0;0.270933193;0.361773961;77.04508595;100.1938668
186755;41.73533307;15.87788837;4620770;2593014;Est;016;Puglia;9;0;0;0.717595996;1.02074187;30.70832479;93.91067308
186761;41.73533307;15.95000966;4620833;2599011;Est;016;Puglia;15;0.590040084;0.295020042;1.210652717;8.644710398;54.23148181;109.1978235
186892;41.72632958;13.65398085;4620275;2408055;Est;012;Lazio;13;0.139367241;0.06968362;0.929223127;1.029579738;27.69561804;33.71908037
186913;41.72632958;13.90637011;4619978;2429048;Est;013;Abruzzo;8;0.25069508;0.12534754;2.119881218;2.431973181;28.09140554;65.24256223
186937;41.72632958;14.19481498;4619713;2453039;Est;014;Molise;24;0;0;1.167195556;0.55278046;42.91449591;57.25748124
187104;41.71732608;12.39204293;4621688;2303058;Est;012;Lazio;6;1.707899791;0.853949896;5.043864146;22.55543205;31.10351953;24.44265083
187404;41.71732608;15.99710053;4618878;2602951;Est;016;Puglia;15;0;0;0;0;40.68636777;58.56748394
187462;41.70832256;12.92071932;4619490;2347016;Est;012;Lazio;17;0;0;0.728934027;0;43.1907455;10.29360789
187819;41.69931903;13.48528873;4617509;2393971;Est;012;Lazio;24;0;0;0.031111111;1.398120125;60.11925438;52.64739805
188022;41.69931903;15.92403041;4616811;2596894;Est;016;Puglia;24;0;0;0.039035183;0;26.18560434;44.34431137
188083;41.69031548;12.93260045;4617466;2347956;Est;012;Lazio;10;0.480378976;0.240189488;1.981680084;9.336112663;66.41528451;49.05590096
188132;41.69031548;13.52118014;4616458;2396940;Est;012;Lazio;10;1.733847007;0.866923504;1.390125007;4.172696836;31.81642852;28.61341093
188303;41.69031548;15.57520317;4615560;2567876;Est;016;Puglia;15;0;0;0.267777778;0.084299723;40.2324377;44.6763098
188392;41.68131192;12.96856393;4616395;2350925;Est;012;Lazio;8;2.641775469;1.320887735;0.858204037;9.270178853;55.88873641;85.58659334
189013;41.66330476;13.14852216;4614059;2365862;Est;012;Lazio;12;4.519895872;2.259947936;2.646550258;9.440540649;21.28965368;29.94758929
189151;41.66330476;14.80546185;4612420;2503812;Est;014;Molise;14;0;0;3.160703665;2.41148351;39.32721966;35.09177572
189445;41.65430116;14.74510841;4611434;2498785;Est;014;Molise;14;0;0;1.301728917;0.10588964;36.29136167;33.72715089
189446;41.65430116;14.75711355;4611431;2499785;Est;014;Molise;19;0;0;0;0;11.16889868;24.22481177
189684;41.64529754;14.03658469;4610852;2439778;Est;014;Molise;13;5.402114954;2.701057477;1.026111111;1.572644853;41.34388028;50.26195237
190007;41.63629391;14.39641801;4609579;2469737;Est;014;Molise;14;3.141433429;1.570716714;0.713486603;0;91.10281734;42.83757219
190353;41.62729027;15.05615435;4608405;2524686;Est;016;Puglia;9;0;0;0.331188101;0.093721878;36.22955077;33.86010476
190468;41.61828661;12.96806082;4609399;2350719;Est;012;Lazio;15;0;0;0.122455296;0;45.10185528;19.88999911
190758;41.60928294;13.00397944;4608329;2353688;Est;012;Lazio;8;1.367873557;0.683936779;1.629660454;4.356995472;62.78212597;97.29877606
191114;41.60027925;13.86755136;4606025;2425635;Est;012;Lazio;8;0.134989658;0.067494829;2.315844774;14.70641063;74.44424578;62.90703751
191135;41.60027925;14.11944887;4605780;2446627;Est;014;Molise;5;0.079439543;0.039719772;6.694054148;15.96830274;63.84734174;26.19384179
191177;41.60027925;14.6232439;4605474;2488612;Est;014;Molise;9;0;0;1.194533391;10.27060139;31.77823821;33.11903209
191413;41.59127555;14.05924991;4604833;2441600;Est;014;Molise;12;0;0;1.387599741;0.681135535;50.70873817;34.29334079
191437;41.59127555;14.34709278;4604612;2465591;Est;014;Molise;10;0;0;2.388593046;5.120587668;47.24225099;68.98377917
191727;41.58227184;14.41878025;4603569;2471559;Est;014;Molise;3;0.434656255;0.217328127;1.072062092;4.456508527;67.42010756;117.832709
191734;41.58227184;14.50272275;4603525;2478556;Est;014;Molise;9;0.038568474;0.019284237;2.643675681;0.334863896;32.11328033;33.23237788
191751;41.58227184;14.70658313;4603447;2495550;Est;014;Molise;13;6.702759744;3.351379872;4.469101111;1.600340387;22.95249155;29.08388494
191915;41.57326811;13.27944559;4603836;2376563;Est;012;Lazio;11;0.660848808;0.330424404;2.283222222;0.897311074;71.17371232;51.30742951
192283;41.56426436;14.31033801;4601637;2462504;Est;014;Molise;10;1.456339922;0.728169961;2.383946289;6.257137842;35.21842539;32.74095082
192340;41.56426436;14.99368005;4601406;2519481;Est;016;Puglia;9;0;0;1.450910718;0;49.88554384;54.02367826
192556;41.55526061;14.22617256;4600696;2455476;Est;014;Molise;15;1.933382635;0.966691318;3.725983115;4.342168432;47.28220542;33.47272261
192843;41.54625683;14.2978372;4599646;2461445;Est;014;Molise;5;1.242223857;0.621111928;2.814101697;0.502172221;22.25220823;16.09308824
