idpunto;idce;SPcod;ETAce;DEcod;FEha;Dce;Hce;Vce;Wce
80358;44;302;2;3;18.84445784;40.5;0.105;0.013526618;0.006086322
40720;1;80;2;3;18.84445784;41.5;0.28;0.037874256;0.015035201
40720;2;20;2;3;18.84445784;32.5;0.295;0.024472516;0.009715021
40720;3;20;2;3;18.84445784;87;0.505;0.300206274;0.119174927
40720;4;80;2;3;18.84445784;41;0.445;0.058751317;0.02332291
40720;5;80;2;3;18.84445784;53.5;0.5;0.112400295;0.04462031
126708;16;300;2;4;18.84445784;52.5;0.275;0.059530726;0.024433274
21935;36;280;2;5;18.84445784;11;0.135;0.001282948;0.000393653
21935;40;240;2;3;18.84445784;21;0.185;0.006407671;0.002883141
138091;1;300;2;2;18.84445784;9.5;0.14;0.000992351;0.000490505
18198;2;80;2;5;18.84445784;19;0.285;0.008080569;0.002191359
18198;5;80;2;4;18.84445784;15;0.43;0.007598727;0.002619585
18198;8;80;2;4;18.84445784;28;0.41;0.025245839;0.008703248
9366;1;20;2;4;18.84445784;19;0.725;0.020555833;0.007086416
9366;2;330;2;3;18.84445784;27.5;0.235;0.013957998;0.006280422
9366;3;20;2;3;18.84445784;31.5;0.4;0.031172453;0.012374741
9366;4;330;2;3;18.84445784;34.5;0.3;0.028044605;0.012618712
9366;5;330;2;3;18.84445784;23.5;0.21;0.009108459;0.004098365
9366;6;20;2;3;18.84445784;57;0.485;0.123760294;0.049129966
17031;1;201;2;2;18.84445784;25;0.215;0.010553788;0.005216587
17031;2;201;2;2;18.84445784;19;0.125;0.003544109;0.001751803
17031;3;201;2;2;18.84445784;16.5;0.155;0.003314282;0.001638202
17031;4;201;2;2;18.84445784;17.5;0.225;0.005411884;0.002675017
17031;5;330;2;4;18.84445784;18.5;0.135;0.003628834;0.001489387
17031;6;260;2;4;18.84445784;26.5;0.145;0.007997415;0.00328239
17031;7;260;2;2;18.84445784;24.5;0.145;0.006835811;0.003378844
17031;8;260;2;5;18.84445784;24.5;0.1;0.004714352;0.001446526
17031;9;260;2;3;18.84445784;39.5;0.165;0.020219388;0.009097744
17031;10;260;2;4;18.84445784;24.5;0.135;0.006364376;0.002612139
17031;11;260;2;4;18.84445784;21;0.135;0.004675868;0.001919123
17031;12;201;2;2;18.84445784;18;0.155;0.00394427;0.001949596
17031;13;201;2;2;18.84445784;21;0.245;0.008485834;0.004194427
18061;1;280;2;2;18.84445784;55;0.15;0.035637442;0.017615078
18061;2;390;2;1;18.84445784;37;0.315;0.033869118;0.017318601
54405;8;440;2;3;18.84445784;19;0.075;0.002126466;0.000956806
22737;11;20;2;5;18.84445784;32.5;0.33;0.027376035;0.007424072
22737;12;20;1;1;18.84445784;41.5;0.39;0.052753427;0.024238938
277568;1;42;2;2;18.84445784;22;0.125;0.004751659;0.00214249
18642;1;308;2;4;18.84445784;13.5;0.155;0.002218652;0.000910604
18642;2;308;2;4;18.84445784;15.5;0.025;0.00047173;0.000193613
18642;3;308;2;4;18.84445784;29.5;0.07;0.004784449;0.001963688
48834;1;80;2;1;18.84445784;38.5;0.56;0.06519276;0.029954514
48834;2;80;2;1;18.84445784;13.5;0.24;0.003435332;0.001578453
48834;3;80;2;1;18.84445784;34.5;0.5;0.046741008;0.021476375
48834;4;80;2;1;18.84445784;17.5;0.49;0.011785881;0.00541533
48834;5;80;2;1;18.84445784;17.5;0.38;0.009140071;0.004199644
48834;6;80;2;1;18.84445784;22;0.36;0.013684778;0.006287828
48834;7;80;2;1;18.84445784;41;0.44;0.05809119;0.026691512
48834;8;80;2;1;18.84445784;40;0.65;0.081681409;0.037530653
109736;1;280;2;5;18.84445784;43;0.135;0.019604716;0.006015403
109736;2;280;2;5;18.84445784;59.5;0.2;0.055610117;0.017063102
109736;3;280;2;5;18.84445784;18;0.03;0.000763407;0.00023424
109736;4;280;2;5;18.84445784;38.5;0.305;0.035506771;0.010894702
109736;5;280;2;4;18.84445784;18;0.015;0.000381704;0.000156663
109736;6;280;2;4;18.84445784;12;0.095;0.001074425;0.000440978
109736;7;280;2;4;18.84445784;18;0.14;0.003562566;0.001462189
109736;8;280;2;4;18.84445784;28.5;0.2;0.012758793;0.005236608
109736;9;280;2;5;18.84445784;20;0.16;0.005026548;0.001542318
109736;10;280;2;5;18.84445784;22.5;0.21;0.008349764;0.002561996
109736;11;280;2;5;18.84445784;16;0.16;0.003216991;0.000987084
109736;12;280;2;5;18.84445784;12.5;0.095;0.001165825;0.000357715
109736;13;280;2;5;18.84445784;12;0.05;0.000565487;0.000173511
109736;14;47;2;4;18.84445784;18;0.06;0.001526814;0.000526354
109736;15;280;2;3;18.84445784;10.5;0.195;0.001688508;0.000759747
99707;4;440;2;3;18.84445784;34.5;0.1;0.009348202;0.004206237
99707;9;440;2;4;18.84445784;16.5;0.145;0.003100457;0.001272525
99707;25;440;2;3;18.84445784;37.5;0.175;0.019328158;0.008696733
13359;1;120;2;5;18.84445784;43.5;0.525;0.078023908;0.021159204
13359;2;20;2;5;18.84445784;18;0.275;0.006997898;0.001897751
1727;1;20;2;5;18.84445784;25;0.365;0.017916896;0.00485886
1727;2;20;2;4;18.84445784;40;0.595;0.074769905;0.025776171
1727;3;20;2;4;18.84445784;40;0.205;0.02576106;0.008880865
1727;4;20;2;4;18.84445784;69.5;0.55;0.208651821;0.071930611
1727;5;80;2;3;18.84445784;85;0.735;0.417075877;0.165569448
1727;6;20;2;4;18.84445784;56.5;0.315;0.0789764;0.027226317
3204;1;20;2;4;18.84445784;19.5;0.335;0.010004696;0.003449018
3204;2;20;2;4;18.84445784;43;0.39;0.056635847;0.019524637
3204;3;20;2;5;18.84445784;30.5;0.425;0.031051207;0.008420737
3204;4;120;2;5;18.84445784;12;0.395;0.004467345;0.001211494
3204;5;120;2;5;18.84445784;30.5;0.255;0.018630724;0.005052442
3204;6;120;2;4;18.84445784;18.5;0.205;0.005510452;0.001899673
3204;7;120;2;5;18.84445784;28.5;0.26;0.016586431;0.004498053
3204;8;20;2;2;18.84445784;21;0.195;0.006754032;0.003045346
24547;1;330;2;5;18.84445784;52;0.5;0.106185832;0.032581476
24547;2;330;2;5;18.84445784;42.5;0.275;0.039012199;0.011970288
24547;3;350;2;3;18.84445784;40.5;0.265;0.034138607;0.015360717
24547;4;350;2;3;18.84445784;16.5;0.135;0.002886633;0.001298845
24547;5;350;2;3;18.84445784;42;0.34;0.04710504;0.021194983
24547;6;350;2;4;18.84445784;48;0.425;0.076906188;0.031564708
22325;42;330;2;2;18.84445784;22;0.205;0.007792721;0.00385183
22325;51;330;2;3;18.84445784;24;0.525;0.02375044;0.010686546
190186;1;308;2;2;18.84445784;66;0.28;0.095793443;0.04734933
24331;1;330;2;5;18.84445784;22.5;0.075;0.002982059;0.000914998
24331;2;330;2;5;18.84445784;19;0.1;0.002835287;0.000869964
24331;3;330;2;4;18.84445784;20;0.075;0.002356194;0.000967056
24331;4;330;2;4;18.84445784;12.5;0.075;0.000920388;0.000377756
36118;1;201;2;3;18.84445784;23.5;0.125;0.005421702;0.002439503
36118;2;201;2;3;18.84445784;10;0.06;0.000471239;0.000212035
36118;3;280;2;4;18.84445784;17.5;0.15;0.003607923;0.001480804
36118;4;280;2;4;18.84445784;15;0.15;0.002650719;0.001087938
134884;1;280;2;1;199.044586;35;0.1;0.009621128;0.004919658
134884;2;280;2;1;199.044586;28;0.225;0.013854424;0.007084307
134884;3;280;2;1;199.044586;20;0.09;0.002827433;0.001445777
134884;4;280;2;1;199.044586;22;0.24;0.009123185;0.00466504
134884;5;280;2;1;199.044586;10;0.24;0.001884956;0.000963851
180328;1;308;2;5;18.84445784;18.5;0.3;0.008064076;0.002474337
180328;2;308;2;3;18.84445784;11;0.25;0.002375829;0.001069008
180328;3;308;2;3;18.84445784;10;0.185;0.001452987;0.000653773
180328;4;308;2;5;18.84445784;15;0.2;0.003534292;0.001084443
180370;1;308;2;2;18.84445784;24.5;0.04;0.001885741;0.000932095
180370;2;308;2;2;18.84445784;29.5;0.07;0.004784449;0.002364885
180370;3;308;2;2;18.84445784;55;0.07;0.016630806;0.00822037
180370;4;308;2;2;18.84445784;24;0.06;0.002714336;0.001341658
283759;1;280;2;3;18.84445784;58;0.135;0.035668072;0.016048902
283759;2;280;2;2;18.84445784;27.5;0.165;0.009800296;0.004844147
283759;3;280;2;2;18.84445784;23.5;0.15;0.006506042;0.003215844
283759;4;280;2;1;18.84445784;14;0.125;0.001924226;0.000983932
283759;5;280;2;1;18.84445784;19;0.05;0.001417644;0.000724897
283759;6;280;2;2;18.84445784;23.5;0.03;0.001301208;0.000643169
283759;7;280;2;4;18.84445784;17.5;0.01;0.000240528;9.87203E-05
283759;8;280;2;2;18.84445784;15;0.01;0.000176715;8.73475E-05
283759;9;280;2;2;18.84445784;15;0.01;0.000176715;8.73475E-05
283759;10;280;2;3;18.84445784;35;0.105;0.010102184;0.004545493
283759;11;280;2;4;18.84445784;13;0.035;0.000464563;0.000190671
283759;12;280;2;5;18.84445784;35.5;0.06;0.005938788;0.001822225
283759;13;280;2;3;18.84445784;11.5;0.03;0.000311607;0.000140208
283759;14;280;2;3;18.84445784;10;0.05;0.000392699;0.000176696
283759;15;280;2;4;18.84445784;20.5;0.04;0.001320254;0.000541874
283759;16;280;2;3;18.84445784;13;0.01;0.000132732;5.97231E-05
283759;17;280;2;3;18.84445784;23.5;0.04;0.001734945;0.000780641
283759;18;280;2;3;18.84445784;15;0.035;0.000618501;0.000278295
283759;19;280;2;4;18.84445784;19.5;0.04;0.001194591;0.000490297
283759;20;280;2;3;18.84445784;19.5;0.01;0.000298648;0.000134377
283759;21;280;2;2;18.84445784;19;0.01;0.000283529;0.000140144
283759;22;280;2;3;18.84445784;20.5;0.045;0.001485286;0.000668307
283759;23;280;2;1;18.84445784;13.5;0.07;0.001001972;0.000512347
283759;24;280;2;3;18.84445784;17;0.01;0.00022698;0.00010213
283759;25;280;2;2;18.84445784;10.5;0.01;8.65901E-05;4.28003E-05
283759;26;280;2;4;18.84445784;12;0.01;0.000113097;4.64187E-05
283759;27;280;2;3;18.84445784;23.5;0.095;0.004120493;0.001854022
283759;28;280;2;5;18.84445784;29.5;0.055;0.00375921;0.001153455
283759;29;280;2;1;18.84445784;10.5;0.01;8.65901E-05;4.42769E-05
283759;30;280;2;2;18.84445784;9.5;0.025;0.000177205;8.75901E-05
283759;31;280;2;3;18.84445784;16.5;0.035;0.000748386;0.000336738
283759;32;280;2;2;18.84445784;21;0.135;0.004675868;0.002311215
283759;33;280;2;5;18.84445784;17;0.01;0.00022698;6.96453E-05
283759;34;280;2;3;18.84445784;10;0.045;0.000353429;0.000159026
283759;35;280;2;3;18.84445784;10.5;0.01;8.65901E-05;3.89614E-05
283759;36;280;2;3;18.84445784;10;0.05;0.000392699;0.000176696
283759;37;280;2;5;18.84445784;14;0.01;0.000153938;4.72335E-05
283759;38;280;2;4;18.84445784;15;0.145;0.002562362;0.001051673
283759;39;280;2;5;18.84445784;17.5;0.09;0.002164754;0.000664221
283759;40;280;2;4;18.84445784;21;0.01;0.000346361;0.000142157
283759;41;280;2;3;18.84445784;15;0.01;0.000176715;7.9513E-05
283759;42;280;2;3;18.84445784;21;0.04;0.001385442;0.000623382
283759;43;280;2;5;18.84445784;13.5;0.01;0.000143139;4.39199E-05
283759;44;280;2;4;18.84445784;18;0.01;0.000254469;0.000104442
283759;45;280;2;5;18.84445784;15;0.05;0.000883573;0.000271111
283759;46;280;2;4;18.84445784;14;0.01;0.000153938;6.3181E-05
283759;47;280;2;4;18.84445784;25.5;0.01;0.000510705;0.000209609
283759;48;280;2;3;18.84445784;26;0.04;0.002123717;0.000955569
283759;49;280;2;3;18.84445784;19;0.01;0.000283529;0.000127574
283759;50;280;2;3;18.84445784;21.5;0.01;0.00036305;0.000163355
283759;51;280;2;4;18.84445784;25.5;0.08;0.004085641;0.001676875
283759;52;280;2;4;18.84445784;20.5;0.055;0.00181535;0.000745076
283759;53;280;2;4;18.84445784;13;0.01;0.000132732;5.44775E-05
283759;54;280;2;5;18.84445784;27;0.01;0.000572555;0.00017568
283759;55;280;2;4;18.84445784;17.5;0.01;0.000240528;9.87203E-05
283759;56;280;2;4;18.84445784;20;0.055;0.001727876;0.000709174
283759;57;280;2;4;18.84445784;27.5;0.01;0.000593957;0.000243779
283759;58;280;2;4;18.84445784;11.5;0.1;0.001038689;0.000426311
283759;59;280;2;4;18.84445784;11;0.05;0.000475166;0.000195023
24898;1;280;2;3;18.84445784;62;0.2;0.060381411;0.027168705
24898;2;280;2;3;18.84445784;19;0.085;0.002409994;0.00108438
24898;3;280;2;3;18.84445784;22;0.085;0.003231128;0.001453851
24898;4;280;2;3;18.84445784;23;0.125;0.005193445;0.002336798
24898;5;280;2;5;18.84445784;33.5;0.75;0.066105982;0.020283595
24898;6;280;2;3;18.84445784;27;0.7;0.040078868;0.018033546
24898;7;280;2;5;18.84445784;23;0.335;0.013918434;0.004270655
24898;8;280;2;2;18.84445784;32.5;0.095;0.00788098;0.003895456
24898;9;280;2;5;18.84445784;30.5;0.15;0.01095925;0.003362676
24898;10;201;2;2;18.84445784;11;0.1;0.000950332;0.000469735
24898;11;280;2;2;18.84445784;31.5;0.07;0.005455179;0.002696417
24898;12;280;2;2;18.84445784;10.5;0.045;0.000389656;0.000192601
24898;13;280;2;3;18.84445784;17.5;0.07;0.001683697;0.000757582
24898;14;280;2;2;18.84445784;30.5;0.17;0.012420483;0.006139267
24898;15;280;2;2;18.84445784;34.5;0.23;0.021500864;0.01062757
24898;16;280;2;5;18.84445784;44;0.305;0.046376191;0.014229815
24898;17;280;2;4;18.84445784;12.5;0.115;0.001411262;0.000579226
24898;18;280;2;3;18.84445784;36;0.485;0.049366987;0.022212749
24898;19;280;2;5;18.84445784;24.5;0.285;0.013435905;0.004122599
24898;20;280;2;2;18.84445784;27.5;0.27;0.016036849;0.007926785
24898;21;280;2;2;18.84445784;60;0.235;0.066444685;0.032842658
24898;22;280;2;3;18.84445784;47.5;0.145;0.025694792;0.01156141
24898;23;280;2;2;18.84445784;56;0.05;0.012315043;0.00608715
24898;24;510;2;4;18.84445784;28;0.32;0.019704069;0.008087167
24898;25;291;2;4;18.84445784;23;0.16;0.00664761;0.002728387
24898;26;510;2;4;18.84445784;23.5;0.28;0.012144612;0.004984529
24898;27;510;2;4;18.84445784;37;0.2;0.021504202;0.008825998
26539;1;330;2;2;18.84445784;16;0.3;0.006031858;0.002981461
26539;2;330;2;2;18.84445784;11;0.04;0.000380133;0.000187894
26539;3;330;2;2;18.84445784;12;0.595;0.006729291;0.003326193
126708;3;260;2;3;18.84445784;45;0.135;0.021470822;0.009660828
126708;5;260;2;3;18.84445784;28.5;0.11;0.007017336;0.003157461
18198;4;80;2;4;18.84445784;30.5;0.87;0.063563648;0.021912926
22331;1;10;2;5;18.84445784;27.5;0.275;0.016333827;0.00442955
22331;6;20;2;4;18.84445784;41.5;0.01;0.001352652;0.000466313
22737;1;20;1;1;18.84445784;55;0.445;0.10572441;0.048577837
22731;5;10;2;3;18.84445784;49;0.36;0.067886676;0.026949435
22731;6;20;2;4;18.84445784;67;0.42;0.148077399;0.05104819
94742;1;280;2;5;18.84445784;44;0.175;0.02660929;0.008164648
94742;2;280;2;5;18.84445784;55;0.075;0.017818721;0.005467398
94742;3;280;2;5;18.84445784;59;0.225;0.061514348;0.018874724
94742;4;280;2;5;18.84445784;26.5;0.21;0.011582463;0.003553899
94742;5;330;2;4;18.84445784;27.5;0.095;0.005642595;0.002315898
94742;6;280;2;5;18.84445784;21.5;0.105;0.003812028;0.001169662
94742;7;330;2;4;18.84445784;11.5;0.075;0.000779017;0.000319733
94742;8;330;2;4;18.84445784;14;0.155;0.00238604;0.000979305
94742;9;330;2;5;18.84445784;18.5;0.14;0.003763235;0.00115469
94742;10;330;2;5;18.84445784;40;0.18;0.022619467;0.006940433
94742;11;330;2;5;18.84445784;20;0.21;0.006597345;0.002024293
94742;12;280;2;5;18.84445784;31;0.125;0.009434595;0.002894859
94742;13;330;2;5;18.84445784;35.5;0.25;0.024744951;0.007592604
94742;14;330;2;4;18.84445784;20;0.15;0.004712389;0.001934112
94742;15;300;2;4;18.84445784;18;0.19;0.004834911;0.001984399
94742;16;500;2;5;18.84445784;27.5;0.055;0.003266765;0.001002356
94742;17;280;2;5;18.84445784;123;0.285;0.338645231;0.103908037
94742;18;330;2;4;18.84445784;27.5;0.275;0.016333827;0.006703914
94742;19;330;2;4;18.84445784;23.5;0.15;0.006506042;0.002670283
94742;20;330;2;4;18.84445784;24.5;0.17;0.008014399;0.00328936
94742;21;330;2;4;18.84445784;15;0.3;0.005301438;0.002175876
94742;22;280;2;5;18.84445784;115;0.515;0.534924872;0.1641334
94742;23;308;2;4;18.84445784;22.5;0.065;0.002584451;0.00106074
94742;24;330;2;4;18.84445784;24.5;0.05;0.002357176;0.000967459
94742;25;330;2;4;18.84445784;32.5;0.115;0.009540133;0.003915569
94742;26;300;2;5;18.84445784;18;0.105;0.002671925;0.000819839
94742;27;300;2;4;18.84445784;15;0.245;0.004329507;0.001776965
94742;28;300;2;5;18.84445784;22.5;0.15;0.005964117;0.001829997
94742;29;330;2;4;18.84445784;27.5;0.175;0.010394254;0.004266127
94742;30;330;2;3;18.84445784;19;0.24;0.00680469;0.00306178
94742;31;330;2;2;18.84445784;23.5;0.305;0.013228952;0.006538882
94742;32;330;2;3;18.84445784;27;0.215;0.012309938;0.005538875
94742;33;280;2;5;18.84445784;21.5;0.065;0.002359827;0.000724076
108637;1;280;2;3;18.84445784;24;0.31;0.01402407;0.006310151
108637;2;280;2;4;18.84445784;22.5;0.44;0.017494744;0.007180391
108637;3;280;2;4;18.84445784;24.5;0.235;0.011078728;0.004547057
108637;4;280;2;4;18.84445784;22;0.325;0.012354313;0.005070597
27406;1;330;2;2;18.84445784;34;0.155;0.014072764;0.006955966
27406;2;330;2;2;18.84445784;42;0.21;0.02909429;0.014380892
27406;3;330;2;2;18.84445784;15.5;0.17;0.003207762;0.001585551
27406;4;330;2;2;18.84445784;26.5;0.135;0.007445869;0.003680387
27406;5;352;2;2;18.84445784;15.5;0.185;0.0034908;0.001725453
27406;6;330;2;2;18.84445784;17;0.09;0.002042821;0.001009737
27406;7;330;2;2;18.84445784;22;0.11;0.00418146;0.002066836
27406;8;352;2;2;18.84445784;13;0.09;0.001194591;0.000590469
27406;9;330;2;2;18.84445784;25;0.08;0.003926991;0.001941055
27406;10;352;2;2;18.84445784;35;0.2;0.019242255;0.009511172
27406;11;20;2;3;18.84445784;16.5;0.2;0.004276493;0.001697669
27406;12;20;2;4;18.84445784;18.5;0.165;0.004435242;0.001529005
27406;13;330;2;2;18.84445784;29.5;0.11;0.00751842;0.003716248
27406;14;260;2;2;18.84445784;42.5;0.2;0.028372509;0.014024126
27406;15;330;2;2;18.84445784;21;0.175;0.00606131;0.002996019
27406;16;330;2;2;18.84445784;29.5;0.14;0.009568899;0.00472977
27406;17;260;2;2;18.84445784;34;0.145;0.013164844;0.006507194
27406;18;330;2;2;18.84445784;24;0.115;0.005202477;0.00257151
27406;19;330;2;2;18.84445784;24.5;0.1;0.004714352;0.002330237
27406;20;330;2;2;18.84445784;25;0.125;0.006135923;0.003032899
27406;21;330;2;2;18.84445784;26.5;0.085;0.00468814;0.002317281
27406;22;260;2;2;18.84445784;21.5;0.075;0.002722877;0.001345879
27406;23;330;2;2;18.84445784;21;0.06;0.002078164;0.001027207
27406;24;330;2;2;18.84445784;34;0.195;0.017704445;0.008751054
27406;25;260;2;2;18.84445784;14;0.12;0.001847256;0.000913072
27406;26;260;2;2;18.84445784;43;0.16;0.023235219;0.011484837
27406;27;20;2;4;18.84445784;19.5;0.2;0.005972953;0.002059115
27406;28;260;2;2;18.84445784;32.5;0.125;0.01036971;0.0051256
34299;1;280;2;3;18.84445784;74;0.45;0.193537815;0.087082627
34299;2;280;2;3;18.84445784;32;0.365;0.029355042;0.013208345
34299;3;280;2;3;18.84445784;24;0.165;0.007464424;0.003358629
34299;4;280;2;5;18.84445784;26.5;0.245;0.013512874;0.004146216
34299;5;280;2;3;18.84445784;22;0.215;0.008172853;0.003677387
34299;6;280;2;2;18.84445784;30.5;0.335;0.024475657;0.012097968
99707;7;440;2;3;18.84445784;23.5;0.115;0.004987966;0.002244342
99707;22;440;2;3;18.84445784;14;0.19;0.002924823;0.001316028
220114;1;260;2;3;18.84445784;23;1.1;0.045702319;0.020563826
164019;1;300;2;1;199.044586;36.5;0.1;0.010463467;0.005350379
164019;2;300;2;1;199.044586;10;0.04;0.000314159;0.000160642
164019;3;300;2;1;199.044586;21;0.11;0.003809966;0.001948185
164019;4;352;2;1;199.044586;19;0.105;0.002977052;0.001522283
164019;5;300;2;1;199.044586;16.5;0.105;0.002245159;0.001148037
164019;6;300;2;1;199.044586;14;0.09;0.001385442;0.000708431
156373;1;330;2;5;18.84445784;12.5;0.145;0.001779418;0.000545987
156373;2;330;2;4;18.84445784;14;0.14;0.002155133;0.000884534
156373;3;330;2;3;18.84445784;18;0.095;0.002417456;0.001087738
156373;4;330;2;3;18.84445784;12.5;0.145;0.001779418;0.000800652
156373;5;330;2;1;18.84445784;25.5;0.14;0.007149872;0.003656009
156373;6;330;2;4;18.84445784;12;0.15;0.00169646;0.00069628
172143;1;352;2;4;18.84445784;20;0.16;0.005026548;0.002063053
172143;2;352;2;2;18.84445784;12;0.045;0.000508938;0.000251561
172143;3;352;2;4;18.84445784;22;0.21;0.007982787;0.003276386
172143;4;300;2;3;18.84445784;19;0.155;0.004394695;0.0019774
172143;5;300;2;3;18.84445784;30;0.155;0.010956304;0.004929805
172143;6;300;2;3;18.84445784;27;0.145;0.008302051;0.00373552
172143;7;352;2;4;18.84445784;26.5;0.165;0.009100507;0.003735133
172143;8;352;2;3;18.84445784;28.5;0.125;0.007974246;0.003588024
172143;9;300;2;4;18.84445784;36.5;0.265;0.027728188;0.011380516
175755;1;424;2;4;18.84445784;9.5;0.325;0.002303671;0.000945499
27831;1;280;2;2;18.84445784;49;0.11;0.020743151;0.010253043
27831;2;280;2;3;18.84445784;18.5;0.24;0.006451261;0.002902754
27831;3;280;2;3;18.84445784;30;0.1;0.007068583;0.00318052
27831;4;280;2;3;18.84445784;32.5;0.185;0.015347171;0.006905482
27831;5;280;2;3;18.84445784;27.5;0.23;0.013661019;0.006146796
27831;6;291;2;3;18.84445784;18.5;0.25;0.006720063;0.003023702
27831;7;280;2;3;18.84445784;17;0.22;0.004993562;0.00224686
27831;8;280;2;4;18.84445784;32;0.27;0.021714688;0.008912388
27831;9;280;2;4;18.84445784;17.5;0.26;0.006253733;0.002566728
27831;10;280;2;4;18.84445784;11;0.08;0.000760265;0.000312037
27831;11;280;2;3;18.84445784;22;0.23;0.008743052;0.003933949
27831;12;280;2;3;18.84445784;27;0.25;0.014313882;0.006440552
27831;13;280;2;3;18.84445784;15;0.15;0.002650719;0.001192695
27831;14;280;2;4;18.84445784;29;0.4;0.026420794;0.010843921
27831;15;260;2;4;18.84445784;15.5;0.11;0.002075611;0.000851896
27831;16;260;2;4;18.84445784;16;0.03;0.000603186;0.000247566
27831;17;280;2;2;18.84445784;24.5;0.34;0.016028798;0.007922806
27831;18;280;2;3;18.84445784;14.5;0.165;0.002724644;0.001225958
27831;19;280;2;4;18.84445784;11.5;0.095;0.000986755;0.000404995
27831;20;280;2;5;18.84445784;27;0.375;0.021470822;0.006587989
27831;21;280;2;3;18.84445784;59.5;0.275;0.076463911;0.03440505
27831;22;352;2;1;18.84445784;26;0.135;0.007167544;0.003665045
27831;23;280;2;3;18.84445784;19;0.195;0.00552881;0.002487696
27831;24;280;2;3;18.84445784;13;0.255;0.003384673;0.001522939
27831;25;280;2;3;18.84445784;15.5;0.265;0.005000336;0.002249908
27831;26;280;2;3;18.84445784;19.5;0.2;0.005972953;0.002687539
27831;27;280;2;4;18.84445784;20.5;0.14;0.00462089;0.001896558
27831;28;280;2;3;18.84445784;13.5;0.13;0.001860805;0.000837272
27831;29;280;2;3;18.84445784;22;0.25;0.009503318;0.004276032
27831;30;280;2;3;18.84445784;14.5;0.155;0.002559514;0.001151657
27831;31;280;2;3;18.84445784;17.5;0.325;0.007817166;0.003517345
27831;32;280;2;4;18.84445784;34;0.265;0.024059887;0.009874931
27831;33;280;2;4;18.84445784;18.5;0.17;0.004569643;0.001875525
27831;34;280;2;3;18.84445784;27.5;0.29;0.017224763;0.007750308
27831;35;280;2;3;18.84445784;37.5;0.275;0.03037282;0.013666295
27831;36;260;2;2;18.84445784;34;0.255;0.023151967;0.011443687
27831;37;280;2;3;18.84445784;23;0.21;0.008724988;0.003925821
27831;38;280;2;2;18.84445784;27;0.17;0.009733439;0.0048111
27831;39;280;2;4;18.84445784;48.5;0.255;0.047110047;0.019335438
22325;1;280;1;1;18.84445784;41;0.325;0.042908265;0.02194067
22325;2;280;2;1;18.84445784;32;0.47;0.037799643;0.019328432
22325;40;330;2;4;18.84445784;30;0.085;0.006008296;0.002465993
22325;56;330;2;3;18.84445784;11.5;0.235;0.002440919;0.001098295
