idpunto;LAT_ND_W84;LON_ND_W84;NORD_ND_GB;EST_ND_GB;FUSO;codISTAT05;nomedist05;codcfor;Napv_ha;Gapv_ha;Vapv_ha;W1apv_ha;W2apv_ha;W3apv_ha;W4apv_ha;Capv_ha;Napm_ha;Gapm_ha;Vapm_ha;Wapm_ha;Capm_ha;ICVapv_ha;ICWapv_ha;ICCapv_ha;Nce_ha;Vce_ha;Wce_ha;Cce_ha;Vne_ha;Wne_ha;Cne_ha;Nrin1_ha;Wrin1_ha;Crin1_ha;Nrin2_ha;Wrin2_ha;Crin2_ha;Nrin3_ha;Wrin3_ha;Crin3_ha;Warb1_ha;Carb1_ha;Warb2_ha;Carb2_ha;Warb3_ha;Carb3_ha;Vut_ha;Wut_ha;Cut_ha
133192;43.55374694;10.38542091;4823258;1611932;Ovest;009;Toscana;15;2523.979573;25.80366938;134.6464484;94.69870993;31.75310558;2.389369605;128.8411851;64.42059255;416.9336298;1.2904101;3.099190364;1.618578384;0.809289192;0.589726314;0.565559555;0.282779778;0;0;0;0;0.648874317;0.291081338;0.145540669;3978.873577;0.130371772;0.065185886;0;0;0;0;0;0;0.690979473;0.345489736;2.295199704;1.147599852;0;0;0;0;0
133196;43.55374694;10.43492286;4823326;1615931;Ovest;009;Toscana;10;729.0449629;7.521194582;50.65538706;33.13213053;7.433028828;0.972277911;41.53743727;20.76871863;0;0;0;0;0;2.908748185;2.376454315;1.188227157;207.2890363;2.072555875;0.971118031;0.485559016;4.898409074;2.176521702;1.088260851;79577.47155;2.607435433;1.303717716;87535.2187;29.02650345;14.51325173;0;0;0;1.112354341;0.55617717;1.325723284;0.662861642;3.197882765;1.598941382;0;0;0
133232;43.55374694;10.88044039;4824043;1651918;Ovest;009;Toscana;10;452.2669883;19.56613221;192.5429801;136.8227082;35.89992576;3.867551802;176.5901858;88.29509288;75.37783138;1.620274073;12.36060973;5.42096924;2.71048462;2.886752837;2.358484062;1.179242031;18.84445784;1.480040258;0.454127398;0.227063699;0.99101029;0.368018018;0.184009009;3183.098862;0.104297417;0.052148709;27852.11504;9.235705643;4.617852822;4774.648293;10.28521313;5.142606563;0.047133736;0.023566868;0.953704568;0.476852284;0;0;0;0;0
133256;43.55374694;11.17745207;4824629;1675910;Ovest;009;Toscana;6;1154.223043;27.0948195;266.6357117;129.434408;37.41012131;2.874338807;169.7188682;84.85943408;0;0;0;0;0;5.210411229;3.092579444;1.546289722;37.68891569;1.107943337;0.499563928;0.249781964;0;0;0;5570.423008;0.18252048;0.09126024;3978.873577;1.31938652;0.65969326;0;0;0;0.353503023;0.176751511;0.387790568;0.193895284;0;0;0;0;0
133274;43.55374694;11.40021084;4825125;1693904;Ovest;009;Toscana;20;716.0893981;31.67804167;250.7074732;100.8826202;44.23894615;1.464237246;146.5858036;73.2929018;37.68891569;1.861890645;14.84579047;6.574760519;3.287380259;18.52838724;10.22211316;5.111056582;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
133318;43.55374694;11.94473226;4826540;1737891;Ovest;009;Toscana;10;75.37783138;2.274081857;15.10937775;10.03048301;1.937235436;0.275544354;12.2432628;6.121631401;0;0;0;0;0;0.392393388;0.320586348;0.160293174;131.9112049;0.382816113;0.189220536;0.094610268;0;0;0;8753.52187;0.286817898;0.143408949;83556.34512;27.70711693;13.85355847;0;0;0;0.070700605;0.035350302;0;0;0;0;0;0;0
22796;46.10035068;10.36995626;5106132;1605914;Ovest;003;Lombardia;2;56.53337353;1.232133515;5.70080414;2.183243779;0.898301452;0.037326508;3.118871739;1.559435869;0;0;0;0;0;0.191670156;0.099780625;0.049890313;18.84445784;0.378890306;0.130618611;0.065309306;0.163149771;0.048196493;0.024098246;0;0;0;0;0;0;0;0;0;0.85594755;0.427973775;0.565914;0.282957;0;0;0;0;0
133358;43.55374694;12.43975174;4825510;2313204;Est;011;Marche;10;1420.40101;12.0436426;75.28896258;48.52103273;11.38331684;1.46786856;61.37221813;30.68610907;0;0;0;0;0;4.762796602;3.891216363;1.945608182;18.84445784;0.330726096;0.169113155;0.084556578;0;0;0;7957.747155;0.260743543;0.130371772;5570.423008;1.847141129;0.923570564;1591.549431;3.428404376;1.714202188;1.782595705;0.891297852;2.714533977;1.357266988;0;0;0;0;0
133366;43.55374694;12.53875563;4825269;2321201;Est;011;Marche;8;1989.268081;43.52798399;330.3648171;208.0144402;48.31159156;6.544918376;262.8709501;131.4354751;18.84445784;0.250126804;1.579223875;0.825564759;0.412782379;5.865517529;4.4961503;2.24807515;37.68891569;3.041704737;1.24841086;0.62420543;0.486316561;0.167297761;0.083648881;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
133558;43.54474632;11.59834568;4824607;1709941;Ovest;009;Toscana;14;489.955904;12.13855018;59.10300059;34.24477492;10.77514572;0.865928768;45.88584941;22.94292471;113.0667471;1.909621943;8.65277952;4.497774205;2.248887102;4.472909801;3.325307742;1.662653871;0;0;0;0;0.511600583;0.239721992;0.119860996;795.7747155;0.026074354;0.013037177;3183.098862;1.055509216;0.527754608;0;0;0;0.164968077;0.082484039;4.056029113;2.028014557;3.197882765;1.598941382;0;0;0
133566;43.54474632;11.69733485;4824861;1717938;Ovest;009;Toscana;9;1619.445596;8.552135124;24.67202438;14.00594345;9.391434403;0.35239116;23.74976901;11.87488451;18.84445784;0.40294096;1.539047235;0.804561772;0.402280886;1.086205623;0.910340355;0.455170178;0;0;0;0;0;0;0;2387.324146;0.078223063;0.039111531;0;0;0;1591.549431;3.428404376;1.714202188;0.989808464;0.494904232;1.551162273;0.775581136;0;0;0;0;0
133612;43.54474632;12.26652254;4824955;2299177;Est;010;Umbria;10;2074.068142;11.67668511;56.75884503;35.23083372;10.87998602;1.203779692;47.31459943;23.65729971;0;0;0;0;0;2.311628018;1.888605691;0.944302846;0;0;0;0;0;0;0;7161.972439;0.234669189;0.117334594;1591.549431;0.527754608;0.263877304;4774.648293;10.28521313;5.142606563;0.730572914;0.365286457;0.387790568;0.193895284;0;0;0;0;0
133615;43.54474632;12.30364348;4824858;2302176;Est;010;Umbria;8;1738.401236;25.64946768;187.3851584;116.8810855;30.93109506;3.41158976;151.2237703;75.61188516;1070.600761;4.617818108;15.79884596;8.245656199;4.1228281;3.027604034;2.320777786;1.160388893;0;0;0;0;0.456469083;0.223545513;0.111772756;1591.549431;0.052148709;0.026074354;0;0;0;795.7747155;1.714202188;0.857101094;0;0;0;0;0;0;0;0;0
133637;43.54474632;12.57586368;4824181;2324169;Est;011;Marche;12;4680.492217;18.5584098;65.88859031;38.84814588;25.49193071;2.07489473;66.41497131;33.20748566;0;0;0;0;0;3.176040423;2.719820605;1.359910302;0;0;0;0;0;0;0;3978.873577;0.130371772;0.065185886;11140.84602;3.694282257;1.847141129;7957.747155;17.14202188;8.571010939;0.329936155;0.164968077;2.132848125;1.066424062;1.598941382;0.799470691;0;0;0
133770;43.53574568;10.8932798;4822068;1653001;Ovest;009;Toscana;10;2310.801643;16.73222513;113.0637379;72.46072783;16.2817697;2.003314119;90.74581165;45.37290583;0;0;0;0;0;2.645983935;2.161775285;1.080887643;0;0;0;0;0;0;0;795.7747155;0.026074354;0.013037177;4774.648293;1.583263825;0.791631912;0;0;0;0.094267473;0.047133736;3.961395;1.9806975;3.197882765;1.598941382;0;0;0
133806;43.53574568;11.33866477;4822983;1688989;Ovest;009;Toscana;11;1595.890024;31.24744245;242.3871946;116.9907411;34.23412003;3.108868722;154.3337298;77.16686492;1240.200882;5.283003702;28.34555732;14.80161788;7.400808938;5.278353762;3.421717854;1.710858927;0;0;0;0;0.429828358;0.147564428;0.073782214;6366.197724;0.208594835;0.104297417;0;0;0;0;0;0;0.117834341;0.05891717;0;0;0;0;0;0;0
133810;43.53574568;11.38815199;4823097;1692987;Ovest;009;Toscana;9;557.089285;12.11116943;79.03772582;51.55131458;11.68683616;1.372116382;64.61026713;32.30513356;0;0;0;0;0;2.832622651;2.373998675;1.186999338;0;0;0;0;0;0;0;795.7747155;0.026074354;0.013037177;1591.549431;0.527754608;0.263877304;0;0;0;0.047133736;0.023566868;2.965946273;1.482973136;0;0;0;0;0
133817;43.53574568;11.47475463;4823302;1699986;Ovest;009;Toscana;10;131.9112049;14.65054851;165.0290015;109.4144394;19.18984587;2.76409361;131.3683789;65.68418944;0;0;0;0;0;4.490581583;3.668816034;1.834408017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.424203628;0.212101814;3.490115113;1.745057557;28.78094488;14.39047244;0;0;0
133856;43.53574568;11.95725502;4824577;1738974;Ovest;009;Toscana;10;150.7556628;10.91122679;94.62740162;62.50155627;11.65784345;1.66497045;75.82437017;37.91218508;0;0;0;0;0;1.600158987;1.307333769;0.653666885;0;0;0;0;0.145635961;0.064710772;0.032355386;2387.324146;0.078223063;0.039111531;11936.62073;3.958159561;1.979079781;1591.549431;3.428404376;1.714202188;0.707006046;0.353503023;7.368020795;3.684010397;0;0;0;0;0
133878;43.53574568;12.22943473;4824055;2296147;Est;010;Umbria;9;263.8224098;12.6798749;80.93621992;51.90798989;12.48945197;1.177248992;65.57469084;32.78734542;0;0;0;0;0;0.770285263;0.645569997;0.322784998;0;0;0;0;0;0;0;2387.324146;0.078223063;0.039111531;3183.098862;1.055509216;0.527754608;1591.549431;3.428404376;1.714202188;0.164968077;0.082484039;1.938952841;0.96947642;3.197882765;1.598941382;0;0;0
133900;43.53574568;12.50161444;4823359;2318141;Est;011;Marche;12;1288.489805;4.742418997;9.783942886;5.45554618;6.204336727;0.477624931;12.13750784;6.068753919;0;0;0;0;0;0.510617101;0.437269911;0.218634956;0;0;0;0;0;0;0;5570.423008;0.18252048;0.09126024;29443.66447;9.763460252;4.881730126;14323.94488;30.85563938;15.42781969;0.188534946;0.094267473;0;0;0;0;0;0;0
133930;43.53574568;12.87276859;4822524;2348131;Est;011;Marche;7;718.4449553;13.15441281;73.56625866;42.04296139;15.48015465;1.032401325;58.55551737;29.27775868;0;0;0;0;0;1.314286789;0.761910636;0.380955318;0;0;0;0;0;0;0;4774.648293;0.281573742;0.140786871;2387.324146;1.143376273;0.571688137;795.7747155;1.714202188;0.857101094;0.306369287;0.153184643;2.38426042;1.19213021;0;0;0;0;0
134032;43.52674503;10.80692184;4820913;1646045;Ovest;009;Toscana;10;2857.290921;21.28233139;118.7302366;71.93561866;24.60660789;1.85284664;98.39507319;49.1975366;199.044586;0.562785308;2.220169473;1.160629411;0.580314705;4.48337557;3.662928703;1.831464352;414.5780726;21.35186369;10.65499676;5.327498378;0.569137148;0.195788871;0.097894436;3183.098862;0.104297417;0.052148709;17507.04374;5.80530069;2.902650345;7161.972439;15.42781969;7.713909845;0.164968077;0.082484039;0.96947642;0.48473821;0;0;0;0;0
134071;43.52674503;11.28935048;4821873;1685031;Ovest;009;Toscana;10;395.7336147;14.3967216;107.0663763;71.03658034;14.31167058;1.904353767;87.25260469;43.62630235;18.84445784;0.479533044;3.31831372;1.734702032;0.867351016;2.888002098;2.359504711;1.179752356;376.8891569;2.244754859;0.994900814;0.497450407;0;0;0;0;0;0;2387.324146;0.791631912;0.395815956;0;0;0;0.424203628;0.212101814;1.357266988;0.678633494;1.598941382;0.799470691;0;0;0
134150;43.52674503;12.26657774;4822956;2299116;Est;010;Umbria;9;643.067124;9.812759414;57.28647605;36.13408261;12.01910631;0.855962521;49.00915144;24.50457572;0;0;0;0;0;1.299745452;1.0893064;0.5446532;207.2890363;1.33929028;0.661992052;0.330996026;0;0;0;0;0;0;3183.098862;1.055509216;0.527754608;4774.648293;10.28521313;5.142606563;0.353503023;0.176751511;9.987922658;4.993961329;0;0;0;0;0
134151;43.52674503;12.27894771;4822923;2300115;Est;010;Umbria;9;661.9115818;6.534100232;22.34631594;12.94136837;8.545865;0.334476203;21.82170957;10.91085479;0;0;0;0;0;0.939370418;0.78727893;0.393639465;94.22228922;0.058911152;0.029118941;0.014559471;0;0;0;18302.81846;0.59971015;0.299855075;10345.0713;3.430404953;1.715202477;3978.873577;8.571010939;4.28550547;0.117834341;0.05891717;0.581685852;0.290842926;0;0;0;0;0
134156;43.52674503;12.34079753;4822762;2305114;Est;011;Marche;10;659.5560246;19.49916039;147.6224362;98.07721259;18.85788272;2.687215491;119.6223108;59.8111554;18.84445784;0.23125629;1.402179696;0.733012057;0.366506029;2.342173598;1.913561504;0.956780752;0;0;0;0;0.1519508;0.052272595;0.026136297;795.7747155;0.026074354;0.013037177;0;0;0;795.7747155;1.714202188;0.857101094;0.023566868;0.011783434;0.193895284;0.096947642;0;0;0;0;0
134178;43.52674503;12.61293677;4822094;2327107;Est;011;Marche;12;4013.869521;20.13863029;87.71283163;52.58172846;26.5699324;1.886218444;81.0378793;40.51893965;236.7335017;0.85879336;2.731401026;1.429184035;0.714592018;2.549609726;2.183373051;1.091686525;0;0;0;0;0;0;0;0;0;0;7161.972439;2.374895737;1.187447868;795.7747155;1.714202188;0.857101094;0;0;0.387790568;0.193895284;0;0;0;0;0
134179;43.52674503;12.62530674;4822066;2328107;Est;011;Marche;5;1319.112049;38.83773641;276.9957779;126.5062393;51.44633068;2.756774079;180.7093441;90.35467204;169.6001206;5.16090038;28.48347382;12.54783321;6.273916603;8.520319936;4.740759273;2.370379637;597.133758;0.896098815;0.40404471;0.202022355;2.833426071;1.166079186;0.583039593;14323.94488;0.469338378;0.234669189;1591.549431;0.527754608;0.263877304;0;0;0;0.047133736;0.023566868;0.193895284;0.096947642;0;0;0;0;0
134184;43.52674503;12.68715656;4821925;2333105;Est;011;Marche;9;928.0895489;4.824931242;13.63408694;7.747239014;6.127188586;0.201975101;14.0764027;7.038201351;0;0;0;0;0;0.593860832;0.497710073;0.248855037;0;0;0;0;0;0;0;6366.197724;0.208594835;0.104297417;4774.648293;1.583263825;0.791631912;1591.549431;3.428404376;1.714202188;0.801273519;0.400636759;3.102324545;1.551162273;0;0;0;0;0
134307;43.51774437;10.90611141;4820092;1654084;Ovest;009;Toscana;10;2641.757434;15.16421498;62.27060576;39.51748164;13.11204557;1.368097936;53.99762515;26.99881257;0;0;0;0;0;2.260248631;1.846628608;0.923314304;18.84445784;0.309121208;0.139089546;0.069544773;0;0;0;2387.324146;0.078223063;0.039111531;795.7747155;0.263877304;0.131938652;795.7747155;1.714202188;0.857101094;0.235668682;0.117834341;4.040257261;2.020128631;0;0;0;0;0
134325;43.51774437;11.12873769;4820529;1672078;Ovest;009;Toscana;12;3004.513248;6.573968817;17.80231973;10.09107727;11.64857318;1.117487232;22.85713768;11.42856884;0;0;0;0;0;1.111798056;0.952094702;0.476047351;1194.267516;3.732947133;1.791654473;0.895827237;0;0;0;4774.648293;0.156446126;0.078223063;42971.83463;14.24937442;7.124687211;12732.39545;27.42723501;13.7136175;0;0;0.387790568;0.193895284;0;0;0;0;0
134332;43.51774437;11.21531457;4820711;1679075;Ovest;009;Toscana;9;1552.312215;13.54273837;57.25830187;32.03047871;12.15455675;1.059151512;45.24418698;22.62209349;18.84445784;0.213125797;0.910253166;0.403124144;0.201562072;1.113932049;0.933577654;0.466788827;0;0;0;0;0;0;0;7161.972439;0.610052038;0.305026019;4774.648293;2.286752546;1.143376273;3978.873577;8.571010939;4.28550547;0.212101814;0.106050907;3.296219829;1.648109915;3.197882765;1.598941382;0;0;0
134347;43.51774437;11.40083647;4821128;1694070;Ovest;009;Toscana;9;376.8891569;9.293172781;62.04553384;39.24187618;11.07823422;0.951834349;51.27194474;25.63597237;18.84445784;0.163174438;0.89270701;0.391512826;0.195756413;1.288570713;1.079940939;0.539970469;131.9112049;0.62533736;0.251855566;0.125927783;0.469851114;0.208770058;0.104385029;7161.972439;0.234669189;0.117334594;3183.098862;1.055509216;0.527754608;3183.098862;6.856808751;3.428404376;0.612738573;0.306369287;0.96947642;0.48473821;0;0;0;0;0
134390;43.51774437;11.93266591;4822507;1737057;Ovest;009;Toscana;12;113.0667471;6.053734666;48.91132323;32.16730185;6.654659793;0.835842654;39.65780429;19.82890215;0;0;0;0;0;2.056082166;1.760737867;0.880368934;18.84445784;0.061573375;0.03043484;0.01521742;0;0;0;2387.324146;0.078223063;0.039111531;6366.197724;2.111018433;1.055509216;19098.59317;41.14085251;20.57042625;2.828024184;1.414012092;4.847382102;2.423691051;0;0;0;0;0
134415;43.51774437;12.24186907;4822022;2297086;Est;010;Umbria;10;1116.534127;11.31842287;75.08076945;49.32277274;12.44787472;1.639691449;63.41033891;31.70516945;0;0;0;0;0;2.404717102;1.964659698;0.982329849;0;0;0;0;0;0;0;6366.197724;0.208594835;0.104297417;7957.747155;2.638773041;1.31938652;3183.098862;6.856808751;3.428404376;0.340305209;0.170152605;6.875396658;3.437698329;0;0;0;0;0
134418;43.51774437;12.27897345;4821924;2300085;Est;010;Umbria;12;1326.178721;4.355110962;12.18413084;7.17744122;7.222567437;0.577032113;14.97704077;7.488520385;0;0;0;0;0;0.527721953;0.45191775;0.225958875;0;0;0;0;0;0;0;0;0;0;7957.747155;2.638773041;1.31938652;5570.423008;11.99941531;5.999707657;0.589171705;0.294585852;0.775581136;0.387790568;0;0;0;0;0
134437;43.51774437;12.51396785;4821329;2319079;Est;011;Marche;13;710.200505;7.907115079;48.29270433;19.64862717;9.876436769;0.805323002;30.33038695;15.16519347;18.84445784;0.163174438;0.706593867;0.369383344;0.184691672;1.058394823;0.674430029;0.337215015;0;0;0;0;0.000871932;0.000299953;0.000149977;1591.549431;0.052148709;0.026074354;1591.549431;0.527754608;0.263877304;0;0;0;0.871974123;0.435987062;3.877905681;1.938952841;1.598941382;0.799470691;0;0;0
134448;43.51774437;12.65001725;4821009;2330075;Est;011;Marche;15;9270.295481;49.61520457;166.049114;114.8785174;42.60465586;0.674499593;158.1576728;79.0788364;0;0;0;0;0;7.078474681;6.788401492;3.394200746;0;0;0;0;0;0;0;3183.098862;0.104297417;0.052148709;0;0;0;5570.423008;11.99941531;5.999707657;0;0;0;0;0;0;0;0;0
134449;43.51774437;12.66238537;4820981;2331075;Est;011;Marche;15;5503.759469;19.68610798;62.64963148;39.71550017;26.95467774;0.546895061;67.21707297;33.60853648;0;0;0;0;0;2.511092969;2.408189338;1.204094669;0;0;0;0;0;0;0;1591.549431;0.052148709;0.026074354;795.7747155;0.263877304;0.131938652;1591.549431;3.428404376;1.714202188;0.222470868;0.111235434;0;0;0;0;0;0;0
134478;43.51774437;13.02106104;4820229;2360066;Est;011;Marche;13;1097.689669;17.24163648;130.0489539;57.32343281;16.17132938;1.541821586;75.03658378;37.51829189;871.5561753;7.401588829;33.84882887;17.20212596;8.601062981;1.001192712;0.637979717;0.318989859;75.37783138;2.114494666;0.84185208;0.42092604;1.072042494;0.549978293;0.274989147;0;0;0;0;0;0;0;0;0;1.269782123;0.634891062;10.08255477;5.041277386;3.197882765;1.598941382;0;0;0
134611;43.50874369;11.36389383;4820042;1691113;Ovest;009;Toscana;9;188.4445784;5.927561234;37.33579968;23.67473172;7.255261324;0.550974181;31.48096723;15.74048361;0;0;0;0;0;0.732984587;0.614308594;0.307154297;113.0667471;0.764488895;0.313770179;0.156885089;1.294048532;0.42521556;0.21260778;0;0;0;7957.747155;2.638773041;1.31938652;5570.423008;11.99941531;5.999707657;1.366878356;0.683439178;10.66424062;5.332120312;3.197882765;1.598941382;0;0;0
134636;43.50874369;11.67305105;4820799;1716105;Ovest;009;Toscana;9;747.8894207;10.06445876;65.12413578;31.23726768;10.95191892;1.049147842;43.23833444;21.61916722;0;0;0;0;0;1.646820071;1.380186897;0.690093449;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.519618568;0.759809284;20.78623797;10.39311898;0;0;0
134713;43.50874369;12.62525526;4820066;2328045;Est;011;Marche;15;2303.734972;26.27422968;133.8762155;97.13566983;30.4041171;1.959823995;129.4996109;64.74980547;199.044586;0.390823131;1.346403128;0.703853957;0.351926978;3.494356353;3.351158964;1.675579482;131.9112049;0.197663077;0.101072842;0.050536421;0;0;0;18302.81846;0.59971015;0.299855075;7957.747155;2.638773041;1.31938652;0;0;0;0.164968077;0.082484039;0.387790568;0.193895284;0;0;0;0;0
134716;43.50874369;12.66235413;4819981;2331044;Est;011;Marche;15;8074.850187;28.34804359;77.80495921;48.8607751;33.25930941;0.351663724;82.47174823;41.23587411;0;0;0;0;0;1.894980123;1.817324561;0.908662281;0;0;0;0;0;0;0;1591.549431;0.052148709;0.026074354;23077.46675;7.652441819;3.826220909;11140.84602;23.99883063;11.99941531;0;0;0.193895284;0.096947642;0;0;0;0;0
134729;43.50874369;12.82311588;4819629;2344040;Est;011;Marche;12;1431.001018;5.876777353;16.4625951;10.11063884;6.906047942;0.250119188;17.26680598;8.633402988;0;0;0;0;0;0.620173777;0.531089404;0.265544702;398.089172;0.243189693;0.124352377;0.062176189;0;0;0;32626.76333;1.069048527;0.534524264;3183.098862;1.055509216;0.527754608;0;0;0;1.536557969;0.768278984;0;0;0;0;0.692115408;0.734802489;0.367401245
119750;44.03975934;7.82345714;4876981;1405761;Ovest;007;Liguria;4;150.7556628;3.679010072;16.28416215;7.136507911;2.913126017;0.239519316;10.28915324;5.144576622;18.84445784;0.148004026;0.578843362;0.302599706;0.151299853;0.408960448;0.237452242;0.118726121;0;0;0;0;0.813837137;0.39530572;0.19765286;795.7747155;0.026074354;0.013037177;0;0;0;0;0;0;0.25923555;0.129617775;1.357266988;0.678633494;0;0;0;0;0
134738;43.50874369;12.93441247;4819400;2353037;Est;011;Marche;6;990.5118155;46.17725605;374.96205;158.7558024;48.70156747;2.783962953;210.2413329;105.1206664;169.6001206;2.658522314;8.996096345;3.937298114;1.968649057;5.401030474;3.205719296;1.602859648;0;0;0;0;8.236902583;2.55262452;1.27631226;3183.098862;0.104297417;0.052148709;3978.873577;1.31938652;0.65969326;3183.098862;6.856808751;3.428404376;0.070700605;0.035350302;2.132848125;1.066424062;0;0;0;0;0
134803;43.499743;10.43672165;4817331;1616180;Ovest;009;Toscana;15;282.6668677;9.433036585;65.10714771;50.43972694;15.44032522;1.23003353;67.11008569;33.55504284;0;0;0;0;0;1.649639334;1.582037744;0.791018872;433.4225304;3.344295267;1.710068639;0.855034319;0.846311687;0.434174074;0.217087037;33422.53805;1.095122882;0.547561441;7957.747155;2.638773041;1.31938652;0;0;0;1.580862946;0.790431473;0.193895284;0.096947642;0;0;0;0;0
134884;43.499743;11.43824221;4819216;1697152;Ovest;009;Toscana;11;312.1113331;3.917759066;27.82657977;13.40400209;3.865834711;0.441058551;17.71089535;8.855447674;0;0;0;0;0;2.055674931;1.332601021;0.666300511;995.2229299;7.426577458;3.797498783;1.898749391;0.000871472;0.00040751;0.000203755;0;0;0;33422.53805;11.08284677;5.541423386;8753.52187;18.85622407;9.428112033;0;0;1.357266988;0.678633494;0;0;0;0;0
134951;43.499743;12.26666045;4819957;2299024;Est;010;Umbria;10;1399.200995;17.52460168;104.1033812;66.89117683;18.49173659;2.143424009;87.52633743;43.76316872;634.8226737;2.130702957;8.248291683;4.323770829;2.161885415;4.779465716;3.90483507;1.952417535;0;0;0;0;0;0;0;3978.873577;0.130371772;0.065185886;11140.84602;3.694282257;1.847141129;3183.098862;6.856808751;3.428404376;0.65704355;0.328521775;1.81834742;0.90917371;3.197882765;1.598941382;0;0;0
134964;43.499743;12.42739832;4819543;2312020;Est;010;Umbria;10;398.089172;0.953608439;1.946339302;1.206585464;1.280649908;0.023823399;2.511058772;1.255529386;0;0;0;0;0;0.051560474;0.042125033;0.021062516;0;0;0;0;0;0;0;1591.549431;0.052148709;0.026074354;0;0;0;0;0;0;0.387438946;0.193719473;0.193895284;0.096947642;0;0;0;0;0
134999;43.499743;12.86015412;4818551;2347009;Est;011;Marche;13;1504.023292;14.15899013;66.70353494;33.88270105;13.12017331;1.152203133;48.1550775;24.07753875;75.37783138;1.0881996;2.479941688;1.260438904;0.630219452;1.114104624;0.709929412;0.354964706;0;0;0;0;1.672322155;0.783604265;0.391802133;6366.197724;0.208594835;0.104297417;795.7747155;0.263877304;0.131938652;0;0;0;0.353503023;0.176751511;0.193895284;0.096947642;0;0;0;0;0
135112;43.49074229;10.96861341;4817211;1659206;Ovest;009;Toscana;15;1049.400746;14.56100607;79.56373807;55.36495772;16.53365853;1.415836553;73.3144528;36.6572264;0;0;0;0;0;2.04186413;1.958189318;0.979094659;0;0;0;0;3.047896238;1.04850679;0.524253395;13528.17016;0.443264024;0.221632012;14323.94488;4.749791474;2.374895737;3978.873577;8.571010939;4.28550547;0.141401209;0.070700605;1.357266988;0.678633494;1.598941382;0.799470691;0;0;0
135113;43.49074229;10.98097602;4817235;1660206;Ovest;009;Toscana;15;1197.800852;24.71084465;155.7701576;101.4108854;30.17797424;2.305902568;133.8947622;66.94738112;18.84445784;0.378890306;2.125019271;1.117324795;0.558662398;2.814473315;2.699137274;1.349568637;0;0;0;0;1.217974463;0.570709406;0.285354703;3183.098862;0.104297417;0.052148709;0;0;0;0;0;0;0;0;3.814816273;1.907408136;0;0;0;0;0
