idpunto;idapm;SPcod;VITcod;DEcod;FEha;Dapm;Hapm;Gapm;Vapm;W4apm
29267;10;10;6;4;18.84445784;37;23.72658386;0.107521009;1.240632626;0.439615796
29267;21;614;6;3;18.84445784;13;9.565772323;0.013273229;0.057706993;0.029644387
117565;10;291;6;1;18.84445784;27;19.37152368;0.057255526;0.45404773;0.237360776
178450;1;47;6;1;18.84445784;37.5;16.50695926;0.110446617;0.89209727;0.395083436
178450;2;47;6;1;18.84445784;31.5;15.10166913;0.077931133;0.576937679;0.255508596
178450;9;43;6;2;18.84445784;14;8.904953307;0.015393804;0.071353392;0.030245364
178450;12;47;6;2;18.84445784;26;13.68803259;0.053092916;0.357408955;0.151498952
59379;15;424;6;2;18.84445784;18;17.8257559;0.0254469;0.189647952;0.09971597
59379;18;424;6;2;18.84445784;20;18.97692869;0.031415927;0.247167794;0.129959624
59379;25;424;6;2;18.84445784;19.5;18.70480047;0.029864765;0.232022634;0.121996372
59379;36;440;6;2;18.84445784;10;11.57373047;0.007853982;0.042273261;0.022227075
89144;2;280;6;1;199.044586;7;9.796252104;0.003848451;0.020743783;0.010844147
89144;3;280;6;1;18.84445784;14;15.18914478;0.015393804;0.117158885;0.061246697
89144;4;280;6;1;199.044586;9;11.64745302;0.006361725;0.039159325;0.020471169
89144;5;280;6;1;199.044586;6;8.753287658;0.002827433;0.013976388;0.007306382
89144;6;280;6;1;199.044586;5;7.621164009;0.001963495;0.008681229;0.004538252
89144;9;280;6;1;18.84445784;9.5;12.06637927;0.007088218;0.044847616;0.023444815
89144;16;280;6;2;18.84445784;12.5;14.26555389;0.012271846;0.088719034;0.046648037
89144;26;280;6;2;18.84445784;10.5;12.85678408;0.008659015;0.057589305;0.030280176
89144;31;280;6;2;18.84445784;10.5;12.85678408;0.008659015;0.057589305;0.030280176
89144;32;280;6;3;18.84445784;9.5;12.06637927;0.007088218;0.044847616;0.023038457
89144;36;280;6;1;18.84445784;13;14.58523326;0.013273229;0.097707801;0.051078329
89144;37;280;6;2;18.84445784;12;13.93340409;0.011309734;0.080217097;0.042177759
89144;42;280;6;2;18.84445784;12;13.93340409;0.011309734;0.080217097;0.042177759
89144;45;280;6;3;18.84445784;10.5;12.85678408;0.008659015;0.057589305;0.02958393
217771;11;300;6;2;18.84445784;11;11.32710335;0.009503318;0.052147076;0.027418679
95498;62;260;6;2;18.84445784;13;11.60544589;0.013273229;0.074655869;0.039253693
50544;24;51;6;3;18.84445784;47;16.61283349;0.173494454;1.220221955;0.468865057
158365;1;280;6;1;18.84445784;12;9.324227328;0.011309734;0.055975334;0.029262009
158365;3;280;6;1;199.044586;7;7.423595037;0.003848451;0.016497496;0.008624332
158365;4;280;6;1;199.044586;8;7.910831552;0.005026548;0.022448181;0.011735149
158365;5;280;6;1;199.044586;9;8.336327529;0.006361725;0.029363546;0.015350267
158365;6;280;6;1;199.044586;6;6.863413449;0.002827433;0.01149146;0.006007346
158365;7;280;6;1;199.044586;9;8.336327529;0.006361725;0.029363546;0.015350267
158365;8;280;6;1;199.044586;7;7.423595037;0.003848451;0.016497496;0.008624332
158365;9;280;6;1;18.84445784;10;8.709045426;0.007853982;0.037254567;0.019475426
158365;10;280;6;1;199.044586;8;7.910831552;0.005026548;0.022448181;0.011735149
158365;11;280;6;1;199.044586;8;7.910831552;0.005026548;0.022448181;0.011735149
158365;12;280;6;1;199.044586;7;7.423595037;0.003848451;0.016497496;0.008624332
158365;13;280;6;1;199.044586;5;6.215838048;0.001963495;0.007398026;0.003867437
158365;28;280;6;4;18.84445784;11.5;9.184850034;0.010386891;0.050928212;0.02233549
158365;29;280;6;4;18.84445784;13;9.577910453;0.013273229;0.066799821;0.029296271
158365;30;280;6;4;18.84445784;10;8.709045426;0.007853982;0.037254567;0.016338665
158365;31;280;6;4;18.84445784;14;9.801719623;0.015393804;0.078591902;0.034467902
158365;32;280;6;4;18.84445784;11.5;9.184850034;0.010386891;0.050928212;0.02233549
158365;33;280;6;4;18.84445784;12;9.324227328;0.011309734;0.055975334;0.024548997
158365;34;280;6;4;18.84445784;10.5;8.877954985;0.008659015;0.041567471;0.018230167
158365;39;280;6;1;18.84445784;19;10.58669973;0.028352874;0.15173497;0.079321904
158365;40;311;6;2;18.84445784;11.5;8.388774378;0.010386891;0.049022935;0.025776021
158365;46;280;6;4;18.84445784;14;9.801719623;0.015393804;0.078591902;0.034467902
158365;48;280;6;2;18.84445784;11.5;9.184850034;0.010386891;0.050928212;0.026777806
193938;11;756;6;4;18.84445784;12;7.117366447;0.011309734;0.038827746;0.017028611
193938;15;756;6;4;18.84445784;14;7.662589551;0.015393804;0.054489499;0.023897357
193938;24;308;6;4;18.84445784;12.5;9.566549478;0.012271846;0.063462776;0.02783275
193938;26;756;6;4;18.84445784;21.5;9.026625561;0.03630503;0.140810292;0.061754904
193938;29;756;6;4;18.84445784;26;9.506050275;0.053092916;0.212968445;0.093401168
193938;36;756;6;4;18.84445784;11.5;6.964921916;0.010386891;0.035395611;0.015523386
193938;52;756;6;4;18.84445784;18.5;8.585607681;0.026880252;0.101094288;0.044336731
193938;53;756;6;4;18.84445784;13;7.402260802;0.013273229;0.04627071;0.020292858
193938;54;756;6;4;18.84445784;23;9.207554545;0.041547563;0.163207191;0.071577469
193938;61;756;6;4;18.84445784;29.5;9.769553293;0.068349275;0.279197887;0.122447289
193938;62;756;6;1;18.84445784;14;7.662589551;0.015393804;0.054489499;0.028485265
193938;63;756;6;1;18.84445784;15.5;8.011918863;0.018869191;0.068277356;0.03569309
194213;11;260;6;4;199.044586;7;6.671820385;0.003848451;0.011195341;0.004909919
194213;15;251;6;1;199.044586;6;5.735996195;0.002827433;0.006519543;0.003408196
194228;23;352;6;1;199.044586;5;7.170461111;0.001963495;0.006899192;0.003606664
52800;5;260;6;1;199.044586;5;7.249347218;0.001963495;0.005538663;0.002895426
52800;10;260;6;1;199.044586;5;7.249347218;0.001963495;0.005538663;0.002895426
52800;35;280;6;1;18.84445784;19;11.62804996;0.028352874;0.165465344;0.086499678
52800;60;260;6;3;18.84445784;11;9.961971673;0.009503318;0.045304938;0.023273386
116954;4;10;6;1;199.044586;6;4.388365589;0.002827433;0.006536935;0.002895015
116954;86;20;6;1;18.84445784;25.5;18.38261822;0.051070516;0.449207249;0.198940574
125336;14;280;6;1;18.84445784;14;12.9296361;0.015393804;0.100983731;0.052790874
10245;1;80;6;1;199.044586;6;5.109345872;0.002827433;0.00811555;0.003594137
95079;4;280;6;2;18.84445784;14.5;10.62730511;0.016512996;0.090405517;0.047534781
95079;5;280;6;2;18.84445784;13.5;10.38928782;0.014313882;0.077208247;0.04059572
95079;11;280;6;1;18.84445784;19;11.40843223;0.028352874;0.162569648;0.084985906
95079;14;280;6;2;18.84445784;21;11.64324738;0.034636059;0.201175684;0.105777196
95079;16;280;6;1;18.84445784;12;9.973753492;0.011309734;0.059391489;0.031047859
95079;17;280;6;1;18.84445784;21;11.64324738;0.034636059;0.201175684;0.105167834
95079;18;280;6;1;18.84445784;24.5;11.94323444;0.047143525;0.278081104;0.145371383
95079;19;280;6;2;18.84445784;17;11.11171677;0.022698007;0.127947291;0.067274063
95079;22;280;6;2;18.84445784;18;11.26877426;0.0254469;0.144755087;0.076111521
95079;23;280;6;2;18.84445784;19;11.40843223;0.028352874;0.162569648;0.08547833
95079;26;280;6;1;18.84445784;15.5;10.83847367;0.018869191;0.10464771;0.054706278
95079;27;280;6;1;18.84445784;23;11.82935295;0.041547563;0.243683489;0.127389475
95079;28;280;6;2;18.84445784;24.5;11.94323444;0.047143525;0.278081104;0.146213692
95079;34;280;6;1;18.84445784;16.5;11.02596863;0.021382465;0.119924418;0.062692424
95079;35;280;6;2;18.84445784;17.5;11.19255479;0.024052819;0.136224648;0.071626257
95079;36;280;6;3;18.84445784;16.5;11.02596863;0.021382465;0.119924418;0.061605806
95079;37;280;6;2;18.84445784;14.5;10.62730511;0.016512996;0.090405517;0.047534781
95079;38;280;6;2;18.84445784;10.5;9.474479136;0.008659015;0.043969537;0.023118969
95079;39;280;6;2;18.84445784;23.5;11.86952558;0.043373614;0.254911402;0.134031175
95079;40;280;6;3;18.84445784;17.5;11.19255479;0.024052819;0.136224648;0.069979321
95079;41;280;6;1;18.84445784;19;11.40843223;0.028352874;0.162569648;0.084985906
95079;44;280;6;2;18.84445784;12;9.973753492;0.011309734;0.059391489;0.031227756
95079;47;280;6;2;18.84445784;15;10.7360366;0.017671459;0.097396629;0.051210674
95079;49;280;6;2;18.84445784;13;10.25908804;0.013273229;0.071004427;0.037333783
95079;55;280;6;1;18.84445784;25;11.97702022;0.049087385;0.290020993;0.151613153
219335;7;90;6;1;18.84445784;11;13.91467582;0.009503318;0.061526923;0.02724845
219335;19;50;6;1;18.84445784;11;9.909168083;0.009503318;0.042661667;0.018893588
219335;30;50;6;1;18.84445784;29.5;20.90928812;0.068349275;0.610184471;0.270232614
219335;40;90;6;2;18.84445784;10;12.9470252;0.007853982;0.047260924;0.020033019
128806;8;49;6;3;18.84445784;15;9.29135313;0.017671459;0.092077047;0.035380211
157464;21;280;6;1;18.84445784;12.5;10.86050958;0.012271846;0.069286872;0.03622083
200189;62;260;6;1;18.84445784;14;11.70842413;0.015393804;0.087606202;0.045797555
128803;24;300;6;1;18.84445784;14;15.22996181;0.015393804;0.113625355;0.059399488
208485;37;42;6;1;18.84445784;19.5;8.643822924;0.029864765;0.128887872;0.057080618
8327;3;280;6;2;18.84445784;12.5;11.13050325;0.012271846;0.070827692;0.037240856
8327;4;280;6;2;18.84445784;9.5;9.91145694;0.007088218;0.037744365;0.019845803
8327;8;280;6;2;18.84445784;10;10.14553335;0.007853982;0.042501195;0.022346922
8327;20;280;6;2;18.84445784;10.5;10.36616667;0.008659015;0.047560159;0.0250069
8327;22;280;6;2;18.84445784;13.5;11.45147901;0.014313882;0.084278721;0.044313342
8327;23;280;6;1;18.84445784;13.5;11.45147901;0.014313882;0.084278721;0.044058061
8327;24;280;6;3;18.84445784;10.5;10.36616667;0.008659015;0.047560159;0.024431905
8327;25;280;6;2;18.84445784;13;11.29557455;0.013273229;0.077402198;0.040697699
8327;29;280;6;1;199.044586;9;9.663000587;0.006361725;0.033288434;0.017402066
8327;31;280;6;1;18.84445784;10.5;10.36616667;0.008659015;0.047560159;0.02486284
8327;32;280;6;2;18.84445784;14;11.5987607;0.015393804;0.091456388;0.048087324
95493;4;280;6;3;18.84445784;10.5;9.733026224;0.008659015;0.045010647;0.023122207
95493;5;280;6;3;18.84445784;15.5;11.1685707;0.018869191;0.107544275;0.055246062
95493;7;280;6;1;199.044586;7;8.054260088;0.003848451;0.017626182;0.009214371
95493;10;280;6;1;199.044586;7;8.054260088;0.003848451;0.017626182;0.009214371
95493;12;280;6;2;18.84445784;10;9.535940632;0.007853982;0.040274719;0.021176251
95493;13;280;6;2;18.84445784;12.5;10.4115369;0.012271846;0.066724641;0.035083492
95493;14;280;6;2;18.84445784;11.5;10.09279859;0.010386891;0.055313875;0.029083767
95493;20;280;6;2;18.84445784;10;9.535940632;0.007853982;0.040274719;0.021176251
95493;30;280;6;2;18.84445784;17;11.45802282;0.022698007;0.131602703;0.069196061
95493;36;280;6;2;18.84445784;15;11.06025205;0.017671459;0.100060999;0.052611587
95493;44;307;6;2;18.84445784;10;8.350801631;0.007853982;0.031755797;0.016697043
95498;53;280;6;3;18.84445784;14.5;12.14260799;0.016512996;0.102041787;0.052419404
38922;8;250;6;1;199.044586;9;10.69060393;0.006361725;0.032124398;0.016793547
42347;1;280;6;1;18.84445784;19;14.51674416;0.028352874;0.203553251;0.106410746
42347;4;280;6;1;199.044586;9;10.65703551;0.006361725;0.036229231;0.018939415
42347;5;280;6;2;18.84445784;10;11.24745784;0.007853982;0.046525864;0.024463073
42347;6;280;6;1;199.044586;6;8.440865748;0.002827433;0.013565596;0.007091634
42347;7;280;6;2;18.84445784;10.5;11.51980007;0.008659015;0.052205576;0.027449438
42347;8;280;6;1;199.044586;9;10.65703551;0.006361725;0.036229231;0.018939415
42347;9;280;6;4;18.84445784;9.5;10.96018176;0.007088218;0.041201267;0.018069562
42347;10;280;6;1;199.044586;7;9.264004676;0.003848451;0.019791233;0.010346186
42347;15;280;6;4;18.84445784;24;15.39007421;0.045238934;0.339644576;0.148957279
42347;16;80;6;4;18.84445784;20;13.40827538;0.031415927;0.208497033;0.073880524
42347;17;280;6;4;18.84445784;13.5;12.88469232;0.014313882;0.093818904;0.041145979
42347;21;280;6;4;18.84445784;20.5;14.82575921;0.033006358;0.240828296;0.10561961
42347;24;80;6;3;18.84445784;30.5;16.15670906;0.073061664;0.538821135;0.207039712
42347;32;80;6;2;18.84445784;29;15.87676156;0.066051986;0.482399621;0.20448015
42347;37;280;6;1;18.84445784;13;12.68575259;0.013273229;0.08598315;0.044949079
42347;41;280;6;1;18.84445784;10;11.24745784;0.007853982;0.046525864;0.024322146
42347;46;280;6;1;18.84445784;12;12.25557807;0.011309734;0.071392645;0.037321657
42347;53;280;6;1;18.84445784;15.5;13.58570912;0.018869191;0.128754401;0.06730844
42347;54;280;6;1;18.84445784;12;12.25557807;0.011309734;0.071392645;0.037321657
42347;56;280;6;2;18.84445784;10;11.24745784;0.007853982;0.046525864;0.024463073
42347;57;280;6;1;18.84445784;20;14.72786049;0.031415927;0.22806041;0.119222258
42347;61;280;6;2;18.84445784;11;11.77807459;0.009503318;0.05824238;0.03062356
42347;62;280;6;2;18.84445784;10.5;11.51980007;0.008659015;0.052205576;0.027449438
42347;63;280;6;2;18.84445784;11.5;12.02308486;0.010386891;0.064637735;0.033986207
42347;64;280;6;2;18.84445784;11.5;12.02308486;0.010386891;0.064637735;0.033986207
42347;65;280;6;2;18.84445784;10;11.24745784;0.007853982;0.046525864;0.024463073
42347;66;280;6;2;18.84445784;10.5;11.51980007;0.008659015;0.052205576;0.027449438
32836;7;280;6;2;18.84445784;11;11.08282726;0.009503318;0.055169801;0.029008013
32836;14;280;6;1;18.84445784;12.5;11.6940779;0.012271846;0.074043942;0.038707665
32836;38;280;6;2;18.84445784;19.5;13.52882307;0.029864765;0.200411619;0.105375454
130512;10;300;6;1;199.044586;8;7.80807977;0.005026548;0.018985507;0.00992498
32836;10;280;6;1;18.84445784;17;13.02519377;0.022698007;0.148144875;0.077445124
32836;11;280;6;2;18.84445784;22.5;13.98057998;0.039760782;0.27325868;0.143678085
97500;15;280;6;2;18.84445784;11;12.35285018;0.009503318;0.060782545;0.031959167
97500;19;330;6;2;18.84445784;11;11.34105208;0.009503318;0.054281903;0.028541161
97500;20;330;6;1;18.84445784;15;13.41417578;0.017671459;0.118415264;0.06190349
97500;23;280;6;2;18.84445784;11.5;12.62783678;0.010386891;0.067558868;0.035522124
97500;33;330;6;3;18.84445784;12.5;12.19215377;0.012271846;0.075040769;0.038548839
97500;38;280;6;2;18.84445784;11;12.35285018;0.009503318;0.060782545;0.031959167
97500;40;280;6;3;18.84445784;16;14.58484139;0.020106193;0.146283982;0.075146854
97500;41;280;6;3;18.84445784;10;11.76043927;0.007853982;0.048399477;0.024863067
97500;46;280;6;3;18.84445784;13.5;13.60288605;0.014313882;0.09859956;0.050651114
97500;53;280;6;4;18.84445784;9.5;11.44139164;0.007088218;0.042787475;0.018765222
97500;55;330;6;4;18.84445784;12;11.91913157;0.011309734;0.067689278;0.029686359
97500;57;280;6;3;18.84445784;10;11.76043927;0.007853982;0.048399477;0.024863067
97500;61;330;6;3;18.84445784;11;11.34105208;0.009503318;0.054281903;0.0278849
97500;67;280;6;1;18.84445784;11;12.35285018;0.009503318;0.060782545;0.031775056
97500;69;280;6;4;18.84445784;11;12.35285018;0.009503318;0.060782545;0.026657286
97500;70;280;6;3;18.84445784;12;12.88966998;0.011309734;0.074727623;0.038387974
97500;72;280;6;1;18.84445784;14;13.81854331;0.015393804;0.107347154;0.056117457
97500;74;307;6;3;18.84445784;11.5;10.91677333;0.010386891;0.054933079;0.028219413
97500;75;307;6;3;18.84445784;11.5;10.91677333;0.010386891;0.054933079;0.028219413
219353;64;330;6;1;18.84445784;10;10.71696375;0.007853982;0.042570157;0.022254236
127145;23;90;6;2;18.84445784;34;25.02895094;0.090792028;0.992302853;0.420618566
127145;30;90;6;1;18.84445784;10.5;12.88635458;0.008659015;0.052139528;0.023091051
174778;4;280;6;1;199.044586;8;10.28170944;0.005026548;0.027990193;0.014632325
174778;8;280;6;1;199.044586;8;10.28170944;0.005026548;0.027990193;0.014632325
174778;11;280;6;1;199.044586;6;8.626202601;0.002827433;0.013809288;0.007219028
174778;29;280;6;1;18.84445784;11.5;12.46320102;0.010386891;0.066763628;0.034901764
174778;30;280;6;1;18.84445784;10;11.62266439;0.007853982;0.047896268;0.025038547
174778;31;280;6;1;18.84445784;11.5;12.46320102;0.010386891;0.066763628;0.034901764
174778;46;280;6;1;18.84445784;10;11.62266439;0.007853982;0.047896268;0.025038547
174778;72;280;6;1;18.84445784;10;11.62266439;0.007853982;0.047896268;0.025038547
174778;73;280;6;1;18.84445784;9.5;11.31286303;0.007088218;0.042363807;0.022146364
174778;86;280;6;1;18.84445784;9.5;11.31286303;0.007088218;0.042363807;0.022146364
32836;2;280;6;1;18.84445784;25.5;14.30978485;0.051070516;0.356841435;0.186544617
32836;15;280;6;1;18.84445784;26.5;14.39841016;0.055154586;0.387037075;0.202329875
32836;16;280;6;1;18.84445784;14;12.21190203;0.015393804;0.095845685;0.050104878
138320;4;300;6;3;199.044586;6;7.257579073;0.002827433;0.009905788;0.005088655
178538;12;260;6;1;199.044586;5;8.25045059;0.001963495;0.006510434;0.003403435
32836;3;280;6;1;18.84445784;23;14.04290695;0.041547563;0.286452;0.149747404
32836;17;280;6;1;18.84445784;29;14.58333793;0.066051986;0.467545991;0.24441721
32836;56;280;6;1;18.84445784;35;14.87207887;0.096211275;0.68946724;0.360430123
98043;1;280;6;1;18.84445784;12;11.73501529;0.011309734;0.068654768;0.035890387
98043;40;280;6;2;18.84445784;10;10.81239514;0.007853982;0.044936841;0.023627572
24596;1;625;6;1;199.044586;5;5.84140586;0.001963495;0.008737436;0.004567636
24596;17;260;6;1;199.044586;6;8.259461091;0.002827433;0.010046863;0.00525216
24596;21;566;6;4;18.84445784;13.5;10.14369633;0.014313882;0.065151573;0.028573402
29155;4;423;6;1;18.84445784;10;11.04542814;0.007853982;0.040575604;0.021211552
29155;15;423;6;1;18.84445784;19;14.71059149;0.028352874;0.175474606;0.091732181
29155;28;423;6;1;18.84445784;10.5;11.32904144;0.008659015;0.045280571;0.023671149
125336;26;280;6;2;18.84445784;25.5;15.35940591;0.051070516;0.381769653;0.200732626
32836;1;280;6;1;18.84445784;19.5;13.52882307;0.029864765;0.200411619;0.104768407
32836;18;280;6;1;18.84445784;23;14.04290695;0.041547563;0.286452;0.149747404
32836;50;324;6;2;18.84445784;10;8.912426452;0.007853982;0.033904001;0.017826559
165326;11;260;6;1;199.044586;5;7.302802382;0.001963495;0.005590552;0.002922551
165326;15;260;6;1;199.044586;5;7.302802382;0.001963495;0.005590552;0.002922551
165326;16;260;6;1;199.044586;9;9.346468405;0.006361725;0.027897001;0.014583607
165326;58;308;6;2;18.84445784;10;8.005006501;0.007853982;0.03296721;0.017333999
19926;8;280;6;2;18.84445784;15;14.58968456;0.017671459;0.129065523;0.067862024
19926;17;280;6;3;18.84445784;15.5;14.78995605;0.018869191;0.139321537;0.071570209
19926;25;280;6;3;18.84445784;12.5;13.43682921;0.012271846;0.083989606;0.043145904
19926;32;280;6;3;18.84445784;11.5;12.894937;0.010386891;0.068849042;0.035368116
19926;33;280;6;2;18.84445784;16.5;15.16393586;0.021382465;0.161070953;0.084690323
20305;5;391;6;1;18.84445784;27.5;20.45518492;0.059395736;0.49637728;0.259489231
20305;26;291;6;1;18.84445784;12;11.72152776;0.011309734;0.059565036;0.031138584
31805;19;20;6;1;18.84445784;12;9.636647453;0.011309734;0.0574861;0.02545889
24265;18;260;6;1;199.044586;8;8.693654653;0.005026548;0.020105384;0.010510414
24265;33;280;6;2;18.84445784;14.5;10.56285107;0.016512996;0.089910563;0.047274537
82806;11;300;6;1;199.044586;6;6.847782677;0.002827433;0.009344021;0.004884738
82806;13;300;6;1;199.044586;6;6.847782677;0.002827433;0.009344021;0.004884738
82806;14;300;6;1;199.044586;6;6.847782677;0.002827433;0.009344021;0.004884738
82806;16;300;6;1;199.044586;6;6.847782677;0.002827433;0.009344021;0.004884738
82806;17;300;6;1;199.044586;8;8.302115648;0.005026548;0.0201895;0.010554387
82806;69;300;6;1;18.84445784;10.5;9.722075759;0.008659015;0.040772092;0.021314269
41362;14;280;6;3;18.84445784;24;20.18192761;0.045238934;0.440454744;0.226263927
41362;15;280;6;3;18.84445784;11;13.01218007;0.009503318;0.063696391;0.032721172
41362;16;307;6;3;18.84445784;24;19.18272627;0.045238934;0.420701182;0.216116418
41362;19;280;6;3;18.84445784;12.5;14.16785575;0.012271846;0.088161483;0.045289019
41362;21;280;6;4;18.84445784;12.5;14.16785575;0.012271846;0.088161483;0.038664815
37351;33;330;6;1;18.84445784;12.5;10.93125228;0.012271846;0.067364046;0.035215642
104133;4;625;6;1;199.044586;5;5.917754899;0.001963495;0.008797137;0.004598846
104133;22;625;6;1;18.84445784;9.5;8.068652044;0.007088218;0.028618427;0.014960745
104133;37;280;6;3;18.84445784;16.5;13.55238736;0.021382465;0.145046264;0.074511031
